player_name,retro_id,mlb_id,bref_id,fg_id,Team
Dilson Herrera,herrd002,599096,herredi01,14335,
Frank Schwindel,schwf001,643524,schwifr01,15351,
Colton Welker,welkc001,666213,welkeco01,19961,
Gosuke Katoh,katog001,641741,katohgo01,15697,
Gunnar Henderson,hendg002,683002,hendegu01,26289,
Brandon Belt,beltb001,474832,beltbr01,10264,
Anthony Rizzo,rizza001,519203,rizzoan01,3473,
Ryan Mountcastle,mounr001,663624,mountry01,18373,
Jim Adduci,adduj002,451192,adducji02,6448,
Francisco Cervelli,cervf001,465041,cervefr01,5275,
Jose Altuve,altuj001,514888,altuvjo01,5417,
Jesse Winker,winkj002,608385,winkeje01,13590,
Kris Bryant,bryak001,592178,bryankr01,15429,
Michael Brantley,branm003,488726,brantmi02,4106,
Rafael Bautista,bautr001,622441,bautira01,15769,
Carlos Correa,corrc001,621043,correca01,14162,
Ryan Zimmerman,zimmr001,475582,zimmery01,4220,
Agustin Ramirez,ramia004,682663,ramirag01,26546,
Ryan Braun,braur002,460075,braunry02,3410,
Jose Ramirez,ramij003,608070,ramirjo01,13510,
Xander Bogaerts,bogax001,593428,bogaexa01,12161,
Adam Jones,jonea003,430945,jonesad01,6368,
Alex Bregman,brega001,608324,bregmal01,17678,
Brewer Hicklen,hickb003,676551,hicklbr01,20450,
Matt Gorski,gorsm001,685301,gorskma01,25855,
Anthony Rendon,renda001,543685,rendoan01,12861,
Matt Holliday,hollm001,407812,hollima01,1873,
Christian Yelich,yelic001,592885,yelicch01,11477,
Justin Dunn,dunnj002,643290,dunnju01,19268,
James Kaprielian,kaprj001,621076,kaprija01,18331,
Eli Morgan,morge001,669212,morgael01,20203,
Carlos Rodon,rodoc001,607074,rodonca01,16137,
Jose Urquidy,urquj001,664353,urquijo01,18413,
Mike Mayers,mayem001,594577,mayermi01,15451,
Pedro Avila,avilp001,658648,avilape01,18864,
Carson Fulmer,fulmc001,608334,fulmeca01,18311,
Hector Santiago,santh001,502327,santihe01,4026,
Jason Hammel,hammj002,434628,hammeja01,4538,
Jonny Venters,ventj001,458924,ventejo01,7175,
Yefry Ramirez,ramiy001,606162,ramirye01,15655,
Spencer Turnbull,turns003,605513,turnbsp01,16207,
Zach Plesac,plesz001,668676,plesaza01,19979,
Grant Koch,kochg001,667428,kochgr01,22045,
Orelvis Martinez,marto002,682619,martior01,25967,
Michael Reed,reedm001,605439,reedmi02,13228,
Chad Green,greec003,643338,greench03,15552,
Jose Alvarado,alvaj004,621237,alvarjo03,17780,
Nestor Cortes,cortn001,641482,cortene01,17874,
TJ Zeuch,zeuct001,643615,zeuchtj01,19269,
Ryan Weber,weber001,543901,weberry01,10160,
Tejay Antone,antot001,622088,antonte01,16233,
Adam Oller,ollea001,670124,ollerad01,20132,
Glenn Otto,ottog001,657248,ottogl01,21366,
MacKenzie Gore,gorem001,669022,gorema01,22201,
Zach Logue,loguz001,656657,logueza01,20231,
Kyle Bradish,bradk001,680694,bradiky01,24586,
Jon Heasley,heasj001,669169,heasljo01,22224,
Thomas Szapucki,szapt001,663378,szaputh01,21065,
Ethan Small,smale001,663629,smallet01,26364,
Andre Pallante,palla001,669467,pallaan01,26108,
Conner Seabold,seabc001,657756,seaboco01,19695,
Bryan Garcia,garcb001,650530,garcibr01,19457,
Jesse Scholtens,schoj002,669947,scholje01,19205,
Ian Hamilton,hamii001,641656,hamilia01,19261,
Gavin Williams,willg004,668909,williga01,30122,
Randy Vasquez,vasqr001,681190,vasqura02,24719,
Kodai Senga,sengk001,673540,sengako01,31838,
Alec Marsh,marsa001,679525,marshal01,27451,
Jose Cuas,cuasj001,621016,cuasjo01,17701,
Steven Okert,okers001,595345,okertst01,13580,
Mason Miller,millm004,695243,millema03,31757,
Jackson Rutledge,rutlj002,671131,rutleja01,26215,
Connor Phillips,philc001,683175,phillco01,27649,
Ronel Blanco,blanr001,669854,blancro01,19407,
Tanner Banks,bankt001,621383,banksta01,16990,
Spencer Arrighetti,arris001,681293,arrigsp01,29921,
Jack Leiter,leitj001,683004,leiteja01,30146,
Brennan Bernardino,bernb001,657514,bernabr01,16835,
Hogan Harris,harrh002,663687,harriho03,21520,
Cade Povich,povic001,700249,povicca01,30055,
Ben Joyce,joycb001,690829,joycebe01,31461,
DJ Herz,herzd001,687792,herzdj01,26389,
Chris Tillman,tillc001,501957,tillmch01,5279,
Thomas Pannone,pannt001,623381,pannoth01,17281,
Tyler Ivey,iveyt001,663959,iveyty01,20237,
Roenis Elias,eliar001,606273,eliasro01,12673,
Hunter Gaddis,gaddh001,683769,gaddihu01,25636,
Trevor Kelley,kellt002,665001,kelletr01,18454,
Chayce McDermott,mcdec001,694646,mcderch01,29866,
Ky Bush,bushk001,681066,bushky01,sa3017386,
Ty Madden,maddt001,680744,maddety01,30140,
Sam Aldegheri,aldes001,691951,aldegsa01,26443,
Caden Dana,danac001,702674,danaca01,31508,
Tomoyuki Sugano,sugat001,608372,suganto01,35321,
Gunnar Hoglund,hoglg001,680684,hoglugu01,31318,
Chase Petty,pettc002,695534,pettych02,30170,
Braxton Ashcraft,ashcb001,677952,ashcrbr01,23793,
Pierson Ohl,ohl-p001,701487,ohlpi01,30179,
Ian Seymour,seymi001,693855,seymoia01,27932,
Mitch Farris,farrm001,815083,farrimi01,33628,
Kyle Leahy,leahk001,681517,leahyky01,24763,
Richard Bleier,bleir001,542947,bleieri01,7803,
Matt Foster,fostm001,641582,fostema01,19647,
Joe Kelly,kellj001,523260,kellyjo05,9761,
Blake Walston,walsb001,686796,walstbl01,26270,
Tyler Duffey,dufft001,608648,duffety01,13758,
Evan Phillips,phile001,623465,phillev01,17734,
Matt Gage,gagem001,657424,gagema01,17381,
Scott Barlow,barls001,605130,barlosc01,14993,
Braydon Fisher,fishb002,680755,fishebr02,24609,
Trevor Oaks,oakst001,656805,oakstr01,16468,
Dylan Lee,lee-d005,669276,leedy01,19996,
Shane Drohan,,675660,,27814,
Connor Prielipp,,687570,,31857,
Konnor Griffin,,804606,,35376,
Tucker Barnhart,barnt001,571466,barnhtu01,10200,
Kevin Kiermaier,kierk001,595281,kiermke01,11038,
Dom Nunez,nuned001,624513,nunezdo01,15055,
Tyler Wade,wadet002,642180,wadety01,15730,
Jose Trevino,trevj001,624431,trevijo01,16725,
Danny Jansen,jansd001,643376,janseda01,16535,
Marwin Gonzalez,gonzm002,503556,gonzama01,5497,
Simon Muzziotti,muzzs001,665922,muzzisi01,19553,
Geraldo Perdomo,perdg001,672695,perdoge01,22799,
Manny Pina,pinam001,444489,pinama01,2829,
Hoy Jun Park,parkh001,660829,parkho01,18027,
CJ Abrams,abrac001,682928,abramcj01,25768,
Chris Owings,owinc001,572008,owingch01,10030,
Victor Caratini,carav001,605170,caratvi01,14968,
Cal Raleigh,ralec001,663728,raleica01,21534,
Andy Ibanez,ibana001,628451,ibanean01,18819,
Jorge Mateo,matej003,622761,mateojo01,17273,
Dylan Moore,moord002,664238,mooredy01,18042,
Travis Demeritte,demet001,641513,demertr01,15958,
Kolten Wong,wongk001,543939,wongko01,12532,
Rene Pinto,pintr003,650907,pintore02,19859,
Roberto Perez,perer003,547379,perezro02,2900,
Elehuris Montero,monte001,660707,monteel01,20543,
Derek Hill,hilld002,656537,hillde01,16947,
Adam Frazier,fraza001,624428,fraziad01,15223,
Royce Lewis,lewir003,668904,lewisro02,20437,
Kevin Smith,smitk003,675656,smithke05,20242,
Alcides Escobar,escoa003,444876,escobal02,6310,
Lorenzo Cain,cainl001,456715,cainlo01,9077,
Andrelton Simmons,simma001,592743,simmoan01,10847,
Jack Suwinski,suwij001,669261,suwinja01,22244,
Michael Brosseau,brosm001,670712,brossmi01,19683,
Austin Nola,nolaa002,543592,nolaau01,15941,
Sam Haggerty,haggs001,664059,haggesa01,18054,
Nick Fortes,fortn001,663743,forteni01,21538,
Oscar Mercado,merco003,640458,mercaos01,16375,
Jonathan Davis,davij007,641505,davisjo05,15104,
Giovanny Urshela,urshg001,570482,urshegi01,10681,
David Bote,boted002,623520,boteda01,14593,
Gabriel Moreno,moreg001,672515,morenga01,22664,
Matthew Batten,battm001,676946,battema01,20157,
Nick Senzel,senzn001,669222,senzeni01,19293,
Jarren Duran,duraj001,680776,duranja01,24617,
Brandon Marsh,marsb002,669016,marshbr02,20202,
Steven Duggar,duggs001,621453,duggast01,17719,
LaMonte Wade,wadel001,664774,wadela01,18126,
Josh Smith,smitj007,669701,smithjo11,26396,TEX
Bryce Johnson,johnb005,669369,johnsbr03,20002,
Nate Eaton,eaton001,681987,eatonna01,25055,
Cal Stevenson,stevc001,670276,steveca01,22411,
Tony Kemp,kempt001,643393,kempto01,14894,
Chuckie Robinson,robic003,642020,robinch04,19824,
Jerar Encarnacion,encaj002,666464,encarje01,21871,
Wilmer Difo,difow001,594694,difowi01,14320,
Eddie Rosario,rosae001,592696,rosared01,12155,
Julio Teheran,tehej001,527054,teherju01,6797,
Jose Urena,urenj001,570632,urenajo01,11589,
Rob Refsnyder,refsr001,608701,refsnro01,13770,
Aledmys Diaz,diaza003,649557,diazal02,15937,
Caleb Smith,smitc006,592761,smithca03,14875,
Chad Pinder,pindc001,640461,pindech01,15191,
Zack Greinke,greiz001,425844,greinza01,1943,
Luis Perdomo,perdl002,606131,perdolu02,14682,
Drew Robinson,robid003,592685,robindr01,11761,
Steven Brault,braus002,643230,braulst01,15291,
German Marquez,marqg001,608566,marquge01,15038,
Chris Stratton,strac001,608717,stratch01,13761,
Ryan Schimpf,schir001,572114,schimry01,9953,
Yu Darvish,darvy001,506433,darviyu01,13074,
Andrew Romine,romia001,461865,rominan01,1159,
Robbie Erlin,erlir001,572362,erlinro01,10354,
Jonathan Lucroy,lucrj001,518960,lucrojo01,7870,
Juan Centeno,centj001,518542,centeju01,7168,
Wei-Yin Chen,chenw001,612672,chenwe02,13071,
Nick Kingham,kingn001,592468,kinghni01,11694,
Dan Straily,strad003,573185,straida01,9460,
Kris Medlen,medlk001,450665,medlekr01,9417,
Carlos Gomez,gomec002,460576,gomezca01,4881,
Anthony Alford,alfoa002,546990,alforan01,14329,
Byron Buxton,buxtb001,621439,buxtoby01,14161,
Willy Adames,adamw002,642715,adamewi01,15986,
Walker Lockett,lockw001,621141,lockewa01,13804,
Dereck Rodriguez,rodrd001,605446,rodride01,14509,
Madison Bumgarner,bumgm001,518516,bumgama01,5524,
Caleb Ferguson,fergc001,657571,ferguca01,19349,
Adalberto Mondesi,mondr003,609275,mondera02,13769,
Tyler Naquin,naqut001,571980,naquity01,13359,
Sandy Alcantara,alcas001,645261,alcansa01,18684,
Shelby Miller,mills001,571946,millesh01,10197,
Pablo Lopez,lopep002,641154,lopezpa01,17085,
Jeff Hoffman,hoffj003,656546,hoffmje02,17432,
Chris Archer,archc001,502042,archech01,6345,
Addison Russell,russa002,608365,russead02,14106,
Jacob Nix,nix-j002,656798,nixja02,17775,
Cedric Mullins,mullc002,656775,mullice01,17929,
Billy McKinney,mckib001,641856,mckinbi01,15654,
Daniel Ponce de Leon,poncd001,594965,ponceda01,16110,
Evan White,white005,657108,whiteev01,20078,
Ryan Weathers,weatr001,677960,weathry01,23796,
Tucker Davidson,davit005,656353,davidtu01,19871,
David Price,pricd001,456034,priceda01,3184,
David Hale,haled001,571735,haleda02,9756,
Scott Kazmir,kazms001,431148,kazmisc01,4897,
Hunter Renfroe,renfh001,592669,renfrhu01,15464,
Zac Gallen,gallz001,668678,galleza01,19291,
Luis Oviedo,oviel001,665854,oviedlu01,21728,
Max Kranick,kranm001,668820,kranima01,22175,
Ji-Man Choi,choij001,596847,choiji01,5452,
Breyvic Valera,valeb001,591971,valerbr01,12758,
Justin Steele,steej002,657006,steelju01,17312,
Craig Stammen,stamc001,489334,stammcr01,7274,
Jacob Robson,robsj001,615699,robsoja01,19528,
Corey Knebel,knebc001,608349,knebeco01,15010,
Nick Ciuffo,ciufn001,624419,ciuffni01,16291,
Dakota Hudson,hudsd002,641712,hudsoda02,19206,
Jason Kipnis,kipnj001,543401,kipnija01,9776,
Austin Voth,votha001,608723,vothau01,15047,
Taylor Ward,wardt002,621493,wardta01,17548,
Nick Hundley,hundn001,460026,hundlni01,3376,
Jeff Mathis,mathj001,425772,mathije01,3448,
Freddy Galvis,galvf001,520471,galvifr01,6609,
Nicky Delmonico,delmn001,547170,delmoni01,13157,
Cal Quantrill,quanc001,615698,quantca01,19312,
Eduardo Nunez,nunee002,456488,nunezed02,6848,
Shaun Anderson,andes002,641312,andersh01,19453,
Cole Irvin,irvic001,608344,irvinco01,19244,
Dawel Lugo,lugod001,608475,lugoda01,14713,
Keon Broxton,broxk001,542979,broxtke01,9253,
Jonathan Schoop,schoj001,570731,schoojo01,11265,
Jose Rondon,rondj002,602922,rondojo02,14140,
Teoscar Hernandez,hernt002,606192,hernate01,13066,
Dario Agrazal,agrad001,642607,agrazda01,15821,
Max Schuemann,schum002,680474,schuema01,24488,
Yasmani Grandal,grany001,518735,grandya01,11368,
Chris Taylor,taylc001,621035,tayloch03,13757,
Taylor Walls,wallt003,670764,wallsta01,22458,
Cesar Salazar,salac001,663967,salazce01,21587,
DJ Stewart,stewd002,621466,stewadj01,17766,
Javier Baez,baezj001,595879,baezja01,12979,
Victor Scott,scotv001,687363,scottvi01,31349,
Carlos Narvaez,narvc002,665966,narvaca01,19722,
Darell Hernaiz,hernd006,687231,hernada04,26224,
Brooks Baldwin,baldb001,681460,baldwbr01,31394,
Francisco Alvarez,alvaf001,682626,alvarfr01,26121,
Miguel Vargas,vargm001,678246,vargami01,20178,
Enmanuel Valdez,valde002,665839,valdeen01,21716,
Eddy Alvarez,alvae001,657193,alvared01,16959,
Luisangel Acuna,acunl001,682668,acunajo01,26548,
Brandon Lockridge,lockb001,663604,lockrbr01,21496,
Jake Mangum,mangj001,663968,manguja01,26202,
Oliver Dunn,dunno001,686554,dunnol01,26295,
Michael Conforto,confm001,624424,confomi01,16376,
Nick Kurtz,kurtn001,701762,kurtzni01,35110,
Will Brennan,brenw002,686823,brennwi02,25660,
Tim Elko,elkot001,671284,elkoti01,31522,
Jose Tena,tenaj001,677588,tenajo01,23691,
Robert Hassell,hassr002,690987,hassero02,27482,
Matt Shaw,shawm002,807713,shawma01,33322,
Nolan Jones,jonen002,666134,jonesno01,20529,
Chad Wallach,wallc001,595453,wallach01,17161,
Colton Cowser,cowsc001,681297,cowseco01,29591,
T J Hopkins,hopkt001,686759,hopkitj01,25482,
Patrick Wisdom,wisdp001,621550,wisdopa01,13602,
Juniel Querecuto,querj001,578570,quereju01,12140,
Tyler Stephenson,stept001,663886,stephty01,17988,
Dominic Fletcher,fletd003,666150,fletcdo01,26149,
Jake McCarthy,mccaj003,664983,mccarja02,21622,
Nolan Schanuel,schan001,694384,schanno01,33189,
Trenton Brooks,broot002,670092,brooktr01,19384,
Rico Garcia,garcr006,670329,garciri01,20023,
John Hicks,hickj001,543308,hicksjo02,12547,
Robert Dugger,duggr001,667498,duggero01,19191,
Tony Wolters,woltt001,547172,wolteto01,11470,
Scott Kingery,kings001,664068,kingesc01,17975,
Erik Kratz,krate001,456124,kratzer01,4403,
Yadiel Hernandez,herny002,628450,hernaya01,19334,
Ryan McMahon,mcmar001,641857,mcmahry01,15112,
Wilson Ramos,ramow001,467092,ramoswi01,1433,
Luis Basabe,basal001,642772,basablu01,17839,
Phillip Ervin,ervip001,640447,ervinph01,14738,
Cooper Hummel,hummc001,669450,hummeco01,19458,
Ford Proctor,procf001,665154,proctfo01,21634,
Ezequiel Tovar,tovae001,678662,tovarez01,24064,
Patrick Bailey,bailp001,672275,bailepa01,27478,
Tristan Gray,grayt001,656484,graytr01,19877,
Brady House,housb001,691781,housebr01,29993,
Austin Dean,deana001,621573,deanau01,18288,
Jose Reyes,reyej001,408314,reyesjo01,1736,
John Andreoli,andrj001,607430,andrejo03,13012,
Sean Rodriguez,rodrs002,446481,rodrise01,6589,
Stephen Vogt,vogts001,519390,vogtst01,5000,
Matt Carpenter,carpm002,572761,carpema01,8090,
Matt Chapman,chapm001,656305,chapmma01,16505,
Endy Rodriguez,rodre006,682848,rodrien01,25332,
Carlos Santana,santc002,467793,santaca01,2396,
Will Banfield,banfw001,677943,banfiwi01,23790,
Kyle Karros,karrk001,691720,karroky01,33252,
Marcell Ozuna,ozunm001,542303,ozunama01,10324,
Anthony Santander,santa003,623993,santaan02,14551,
Cheslor Cuthbert,cuthc001,596144,cuthbch01,10473,
Austin Jackson,jacka001,457706,jacksau01,9848,
Nomar Mazara,mazan001,608577,mazarno01,14553,
Shogo Akiyama,akiys001,673451,akiyash01,27461,
Jose Devers,devej001,672701,deverjo01,20540,
Alex Dickerson,dicka001,543105,dickeal01,12649,
Evan Longoria,longe001,446334,longoev01,9368,
Jason Krizan,krizj001,607249,krizaja01,12394,
Zach Reks,reksz001,676646,reksza01,19667,
Travis Blankenhorn,blant002,663905,blanktr01,18395,
Darin Ruf,ruf-d001,573131,rufda01,9929,
Stone Garrett,garrs003,656448,garrest01,19273,
Trea Turner,turnt001,607208,turnetr01,16252,
Trevor Story,stort001,596115,storytr01,12564,
Yulieski Gurriel,gurry001,493329,gourryu01,19198,
James Wood,woodj004,695578,woodja03,29518,
Andy Burns,burna003,542992,burnsan01,12779,
Matt Szczur,szczm001,519333,szczuma01,11255,
Sal Stewart,stews004,701398,stewasa02,31505,
Kyle Lewis,lewik001,641786,lewisky01,19508,
Christian Villanueva,villc002,570799,villach01,11738,
Bobby Bradley,bradb002,656252,bradlbo01,17278,
Christian Lopes,lopec001,547173,lopesch01,13472,
Zach DeLoach,deloz001,676113,deloaza01,27471,
Josh Bell,bellj005,605137,belljo02,13145,
Spencer Steer,stees001,668715,steersp01,26323,
Vladimir Guerrero,guerv002,665489,guerrvl02,19611,
Andrew McCutchen,mccua001,457705,mccutan01,9847,
Juan Soto,sotoj001,665742,sotoju01,20123,
Mitch Walding,waldm001,605520,waldimi01,13006,
Scooter Gennett,genns001,571697,gennesc01,10339,
Hanley Ramirez,ramih003,434670,ramirha01,8001,
Roman Anthony,anthr001,701350,anthoro01,31812,
Mike Trout,troum001,545361,troutmi01,10155,
Miguel Castro,castm002,612434,castrmi01,15684,
Jorge Lopez,lopej004,605347,lopezjo02,14527,
Nathan Eovaldi,eovan001,543135,eovalna01,9132,
Tyler Alexander,alext001,641302,alexaty01,17735,
Luis Marte,martl005,606336,martelu02,14515,
Frankie Montas,montf001,593423,montafr02,14309,
Shane Bieber,biebs001,669456,biebesh01,19427,
Robert Gsellman,gselr001,607229,gsellro01,13696,
Drew Rasmussen,rasmd002,656876,rasmudr01,25385,
Jake Reed,reedj005,596082,reedja02,16209,
Marco Gonzales,gonzm005,594835,gonzama02,15467,
Lance Lynn,lynnl001,458681,lynnla01,2520,
Jordan Montgomery,montj004,656756,montgjo01,16511,
Lance McCullers,mccul002,621121,mcculla02,14120,
Charlie Barnes,barnc002,656212,barnech01,19865,
Jake Odorizzi,odorj001,543606,odorija01,6397,
Wily Peralta,peraw001,503449,peralwi01,7738,
Keegan Akin,akink001,669211,akinke01,19362,
Ashton Goudeau,gouda001,623485,goudeas01,15139,
Marcus Wilson,wilsm003,657129,wilsoma02,17910,
Engelb Vielma,viele001,622713,vielmen01,15481,
Gerrit Cole,coleg001,543037,colege01,13125,
Duane Underwood,unded001,621249,underdu01,14677,
Luis Severino,sevel001,622663,severlu01,15890,
Dylan Covey,coved001,592229,coveydy01,14825,
Christian Bergman,bergc001,548357,bergmch01,10925,
Edwin Jackson,jacke001,429719,jacksed01,1841,
Darnell Sweeney,sweed001,572182,sweenda02,13284,
Merandy Gonzalez,gonzm007,642571,gonzame01,17313,
Masahiro Tanaka,tanam001,547888,tanakma01,15764,
Yovani Gallardo,gally001,451596,gallayo01,8173,
Marco Estrada,estrm001,462136,estrama01,1118,
Sean Reid-Foley,reids001,656887,reidfse01,17034,
Connor Sadzeck,sadzc001,592712,sadzeco01,13483,
CC Sabathia,sabac001,282332,sabatc.01,404,
Griffin Canning,canng001,656288,cannigr01,19867,
Aaron Brooks,brooa001,605156,brookaa01,12272,
Edwin Uceta,ucete001,670955,ucetaed01,20539,
Jarrett Parker,parkj002,592620,parkeja03,11624,
Petey Halpin,halpp001,690984,halpipe01,27931,
Ryder Jones,joner005,624507,jonesry01,15982,
Michael Fiers,fierm001,571666,fiersmi01,7754,
Emmanuel Clase,clase001,661403,claseem01,21032,
Bobby Poyner,poynb001,596074,poynebo01,17987,
Luis Garcia,garcl005,472610,garcilu03,6984,
Daulton Jefferies,jeffd001,641726,jeffeda01,19345,
Peter Fairbanks,fairp001,664126,fairbpe01,17998,
Logan Gilbert,gilbl002,669302,gilbelo01,22250,
Shane McClanahan,mccls003,663556,mcclash01,21483,
Spenser Watkins,watks003,657093,watkisp01,17489,
Taylor Hearn,heart001,621368,hearnta01,18325,
Josh Winder,windj002,680739,windejo01,24606,
Gabe Speier,speig001,642100,speiega01,17170,
Austin Davis,davia003,656354,davisau01,17117,
Rony Garcia,garcr007,665621,garciro03,20430,
Denyi Reyes,reyed002,660593,reyesde02,20526,
Matt Bush,bushm001,456713,bushma01,1246,
Shane Baz,baz-s001,669358,bazsh01,22264,
Caleb Kilian,kilic001,668873,kiliaca01,26213,
Max Castillo,castm003,666721,castima03,21956,
Andrew Bellatti,bella001,571479,bellaan01,10657,
Max Meyer,meyem001,676974,meyerma01,27474,
Tommy Henry,henrt001,674072,henryto01,26285,
DL Hall,halld004,669084,halldl01,22207,
Ken Waldichuk,waldk003,686610,waldike01,27681,
Dennis Santana,santd003,642701,santade01,17878,
Bobby Miller,millb005,676272,millebo06,27483,
Tanner Bibee,bibet001,676440,bibeeta01,30134,
Drew Rom,rom-d001,680723,romdr01,24602,
Bryan Woo,woo-b001,693433,woobr01,30279,
Darius Vines,vined001,670241,vinesda01,25928,
Noah Davis,davin001,663562,davisno01,25862,
Joe Boyle,boylj001,671212,boylejo01,29608,
Jared Jones,jonej008,683003,jonesja09,27863,
Gavin Stone,stong001,694813,stonega01,27792,
Garrett Crochet,crocg001,676979,crochga01,27463,
Shota Imanaga,imans001,684007,imanash01,33829,
Yariel Rodriguez,rodry003,684320,rodriya01,33838,
Mason Black,blacm001,696131,blackma01,30171,
Mitch Spence,spenm001,687765,spencmi01,27707,
Drew Thorpe,thord001,689672,thorpdr01,31967,
Shawn Dubin,dubis001,681869,dubinsh01,24977,
Jacob Turner,turnj002,545363,turneja01,10185,
Brad Peacock,peacb001,502748,peacobr01,5401,
Phil Maton,matop002,664208,matonph01,18064,
Hyeon-Jong Yang,yangh001,660365,yanghy01,27513,
Lucas Gilbreath,gilbl001,656458,gilbrlu01,21290,
Lucas Luetge,luetl001,476595,luetglu01,8337,
Jake Latz,latzj001,656641,latzja01,21306,
Andrew Albers,albea001,452027,alberan01,7853,
AJ Alexy,alexa001,669935,alexyaj01,22343,
Matt Festa,festm001,670036,festama01,19330,
Cody Anderson,andec002,594736,anderco01,12799,
Ryan Feierabend,feier001,456387,feierry01,6336,
Jose Leclerc,leclj001,600917,leclejo01,14524,
Joakim Soria,sorij001,465657,soriajo01,6941,
Hector Rondon,rondh001,444468,rondohe01,2391,
Easton McGee,mcgee001,668834,mcgeeea01,22176,
Drew Rucinski,rucid001,607968,rucindr01,12499,
Tyler Holton,holtt002,663947,holtoty01,26231,
Justin Garza,garzj001,621057,garzaju01,19784,
Freddy Tarnok,tarnf001,676206,tarnofr01,23324,
Justin Wrobleski,wrobj001,680736,wroblju01,31204,
Jack Kochanowicz,kochj001,686799,kochaja01,27688,
Will Warren,warrw001,701542,warrewi01,30182,
Seth Johnson,johns003,686751,johnsse01,26020,
Shane Smith,smits003,681343,smithsh02,31687,
Chase Dollander,dollc001,801403,dollach01,33482,
Sean Guenther,guens001,674944,guentse01,20045,
Anthony Veneziano,venea001,685107,venezan01,27453,
Chase Burns,burnc003,695505,burnsch01,35333,
Ryan Zeferjahn,zefer001,666171,zeferry01,25420,
Connelly Early,earlc001,813349,earlyco01,33666,
Jayden Murray,murrj001,681151,murraja01,sa1170405,
Trevor McDonald,mcdot001,686790,mcdontr01,26448,
Aaron Slegers,slega001,642083,slegeaa01,15231,
Nick Goody,goodn001,580792,goodyni01,13685,
Anthony Maldonado,malda001,687424,maldoan01,26034,
Scott Effross,effrs001,664123,effrosc01,18384,
Dauri Moreta,mored002,664294,moretda01,21101,
Darren McCaughan,mccad002,670766,mccauda01,20038,
Louis Head,headl001,545343,headlo01,13259,
Jaime Schultz,schuj002,621289,schulja02,15066,
Andrew Moore,moora002,621058,moorean02,17553,
Brian Flynn,flynb001,543169,flynnbr01,12027,
Matt Sauer,sauem001,669422,sauerma01,22284,
Kevin McGonigle,,805808,,33572,
Luinder Avila,,679883,,24452,
Andrew Painter,,691725,,30091,
Kyle Backhus,,679775,,29615,
Joey Bart,bartj003,663698,bartjo01,21524,
Jose Herrera,herrj003,645444,herrejo04,17040,
Gavin Lux,lux-g001,666158,luxga01,19955,
Andrew Vaughn,vauga001,683734,vaughan01,26197,
Bradley Zimmer,zimmb001,605548,zimmebr01,16221,
Cristian Pache,pachc001,665506,pachecr01,19948,
Connor Wong,wongc001,657136,wongco01,19896,
Nick Madrigal,madrn001,663611,madrini01,20521,
Mark Kolozsvary,kolom001,656627,kolozma01,21304,
Jake Marisnick,marij002,545350,marisja01,11339,
Brendan Donovan,donob001,680977,donovbr01,24679,
Matt Reynolds,reynm003,608703,reynoma03,13788,
Roman Quinn,quinr003,596451,quinnro01,13546,
Paul DeJong,dejop001,657557,dejonpa01,18015,
Trayce Thompson,thomt002,572204,thomptr01,9952,
Dairon Blanco,bland001,680118,blancda02,19779,
Aaron Hicks,hicka001,543305,hicksaa01,5297,
Grayson Greiner,greig001,606988,greingr01,17062,
Michael Harris,harrm004,671739,harrimi04,25931,
Luke Williams,willl001,663897,willilu01,19931,
Cal Mitchell,mitcc002,668751,mitchca01,22169,
Aristides Aquino,aquia001,606157,aquinar01,15482,
Ehire Adrianza,adrie001,501303,adriaeh01,8418,
Luis Garcia,garcl006,671277,garcilu04,20391,
Kody Clemens,clemk001,665019,clemeko01,20572,
Skye Bolt,bolts001,621450,boltsk01,17723,
Tyler Nevin,nevit001,663527,nevinty01,17893,
Esteury Ruiz,ruize001,665923,ruizes01,21780,
Nelson Velazquez,velan001,676369,velazne01,23359,
Cody Bellinger,bellc002,641355,bellico01,15998,
Pedro Severino,sevep001,600474,severpe01,14523,
Jonathan Arauz,arauj001,660620,arauzjo01,20275,
Dixon Machado,machd001,553988,machadi01,11472,
Sandy Leon,leons001,506702,leonsa01,5273,
Zach McKinstry,mckiz001,656716,mckinza01,19392,
Matt Thaiss,thaim001,642136,thaisma01,19318,
Enrique Hernandez,herne001,571771,hernaen02,10472,
Jake Lamb,lambj001,571875,lambja01,13329,
Oswald Peraza,perao002,672724,perazos02,22823,
Amed Rosario,rosaa003,642708,rosaram01,15518,
Robbie Ray,ray-r002,592662,rayro02,11486,
Chance Sisco,siscc001,642082,siscoch01,15694,
Zach Davies,daviz001,605200,davieza02,13183,
Bryan Mitchell,mitcb001,571951,mitchbr01,11479,
Rene Rivera,river003,425784,riverre01,3648,
Trevor Williams,willt002,592866,willitr01,16977,
Chad Bettis,bettc001,518452,bettich01,10587,
Gio Gonzalez,gonzg003,461829,gonzagi01,7448,
Tanner Roark,roart001,543699,roarkta01,8753,
Andrew Suarez,suara002,605498,suarean01,18300,
Walker Buehler,buehw001,621111,buehlwa01,19374,
Craig Gentry,gentc001,502226,gentrcr01,9571,
Nick Pivetta,piven001,601713,pivetni01,15454,
Jeremy Hellickson,hellj001,476451,hellije01,4371,
John Gant,gantj002,607231,gantjo01,13684,
Jen-Ho Tseng,tsenj001,627500,tsengje01,15524,
Richard Urena,urenr001,620446,urenari01,16411,
